municipality,region,latitude,longitude,russian_lang,elev,dist_road,pop_density,dist_russia,rebel_violence
Druzhba,Donetsk,48.40924,37.90874,0.688566667,0.638483965,0.419869529,0.307043869,0.520032124,1
Horkoho,Donetsk,48.41954,37.87443,0.646,0.586005831,0.506521158,0.007055298,0.534856045,0
Krymske,Donetsk,48.40988,37.85609,0.553,0.577259475,0.457943405,0.331585473,0.535681077,1
Vasylivka,Donetsk,48.18106,37.96875,0.551177778,0.580174927,0.231585319,0.078875448,0.392747811,0
Lebyazhe,Donetsk,48.18553,37.93745,0.565722222,0.481049563,0.131539641,0.099720991,0.404911573,0
Shumy,Donetsk,48.37942,37.93391,0.693233333,0.696793003,0.22114052,0.054823437,0.498393689,1
Pershe Travnya,Donetsk,48.45036,37.95127,0.514744444,0.650145773,0.21430082,0.070364333,0.529284475,1
Zelenopillya,Donetsk,48.47715,37.95619,0.448477778,0.586005831,0.297327082,0.088259809,0.5417008,0
Andriyivka,Donetsk,48.50081,37.96796,0.344344444,0.483965015,0.358974555,0.013675658,0.551071632,1
Yahidne,Donetsk,48.62589,37.97803,0.285666667,0.33819242,0.210232739,0.172778854,0.614170405,0
Berkhivka,Donetsk,48.645,37.96684,0.252344444,0.265306122,0.13785321,0.172778854,0.626498938,0
Zaliznyanske,Donetsk,48.70205,37.94092,0.092344444,0.396501458,0.088357103,0.013675658,0.661800726,0
Khromivka,Donetsk,48.74384,37.94097,0.078344444,0.288629738,0.327822838,0.013675658,0.667345428,0
Dubove,Luhansk,48.87799,38.94865,0.717233333,0.411078717,0.136748378,0.00784662,0.410252154,0
Stepove,Luhansk,48.62572,38.96854,0.5344,0.332361516,0.184800117,0.023995524,0.388422925,1
Kryvorizhzhya,Luhansk,48.54892,38.84182,0.595,0.405247813,0.124855653,0.023995524,0.380529008,0
Karpaty,Luhansk,48.50729,38.85807,0.611133333,0.411078717,0.243180229,0.040322713,0.356641874,0
Malokostyantynivka,Luhansk,48.44259,38.90693,0.431833333,0.373177843,0.271306528,0.046204684,0.32027935,0
Velyka Martynivka,Luhansk,48.407,38.99179,0.239577778,0.349854227,0.572394277,0.030088415,0.304853323,0
Hannivka,Luhansk,48.37627,38.87945,0.3395,0.679300292,0.173409071,0.032973034,0.282492823,0
Shyrokyy,Luhansk,48.33053,38.85374,0.501422222,0.804664723,0.00995461,0.264966126,0.257107293,0
Butkevych,Luhansk,48.30955,38.88555,0.419666667,0.775510204,0.06600868,0.225918765,0.244862574,0
Sonyachne,Luhansk,48.33229,38.92507,0.2873,0.571428571,0.351485634,0.127298283,0.258929131,0
Kovylne,Luhansk,48.27666,38.92168,0.535888889,0.883381924,0.177257824,0.010149507,0.227503912,0
Stepove,Luhansk,48.28113,38.93386,0.480088889,0.93877551,0.152840067,0.010149507,0.23081783,1
Tamara,Luhansk,48.24594,38.85983,0.5737,0.900874636,0.243650467,0.010149507,0.209255159,0
Urozhayne,Luhansk,48.23903,38.8421,0.5737,0.804664723,0.270412364,0.010149507,0.206157146,0
Kurhan,Luhansk,48.17881,38.97839,0.612033333,0.653061224,0.085752452,0.010149507,0.175869964,1
Sadovyy,Luhansk,48.09801,38.98773,0.474755556,0.448979592,0.137502697,0.055835191,0.130579437,0
Lisne,Luhansk,48.0302,38.907470000000004,0.42,0.32361516,0.110703758,0.009394379,0.088557088,1
Heorhiyivka,Donetsk,47.64825,36.91583,0.303522222,0.39941691,0.027646105,0.010990025,0.70962555,0
Trubnyy,Luhansk,48.16041,38.75253,0.604611111,0.434402332,0.207054983,0.370515383,0.17464241,0
Klyuchove,Donetsk,47.67624,36.86537,0.226744444,0.358600583,0.055806887,0.010990025,0.740157449,1
Urozhayne,Donetsk,47.74894,36.81865,0.326355556,0.367346939,0.040306443,0.010990025,0.788437267,0
Makarivka,Donetsk,47.77792,36.80249,0.326355556,0.294460641,0.165462859,0.010990025,0.806799007,0
Dniproenerhiya,Donetsk,47.92105,36.79926,0.3969,0.32361516,0.049123647,0.010990025,0.871057329,0
Hirne,Donetsk,48.0345,38.54403,0.656477778,0.836734694,0.003519424,0.274094699,0.190751455,0
Balochne,Donetsk,48.11261,38.54292,0.621066667,0.851311953,0.493144516,0.064253287,0.217056653,0
Mius,Luhansk,48.28548,38.53649,0.653988889,0.930029155,0.09279794,0.030802376,0.292273736,1
Radhospnyy,Luhansk,48.35589,38.77306,0.392733333,0.734693878,0.284012141,0.04449707,0.277624623,0
Krasna Zorya,Luhansk,48.38324,38.68889,0.485333333,0.504373178,0.040339941,0.046204684,0.305411149,0
Novyy,Luhansk,48.49938,38.59282,0.609466667,0.734693878,0.126989564,0.304875271,0.384689973,0
Zarichne,Luhansk,48.61644,38.73064,0.567366667,0.309037901,0.040810711,0.149706737,0.426429334,0
Chervonyy Lyman,Luhansk,48.62158,38.74439,0.567366667,0.32361516,0.018842762,0.149706737,0.427817711,0
Tavrychanske,Luhansk,48.62772,38.68837,0.619811111,0.521865889,0.164738392,0.064555439,0.43794167,0
Berdyanka,Luhansk,48.64539,38.71681,0.548444444,0.332361516,0.247748317,0.023995524,0.444007994,0
Vesnyane,Luhansk,48.6386,38.70658,0.625666667,0.405247813,0.234488697,0.064555439,0.441503612,0
Novotoshkivske,Luhansk,48.72344,38.63507,0.279477778,0.489795918,0.047669738,0.066440902,0.497952991,0
Ustynivka,Luhansk,48.82236,38.56735,0.349711111,0.285714286,0.160774675,0.024862912,0.562505508,0
Yasnodolsk,Luhansk,48.58518,38.77031,0.548944444,0.43148688,0.263005243,0.027990523,0.405134363,0
Novoselivske,Luhansk,49.5223,37.95175,0.068188889,0.518950437,0.017527268,0.010868243,0.230708462,0
Vyyimka,Donetsk,48.80474,38.14639,0.092722222,0.306122449,0.338594484,0.013675658,0.634086242,0
Sakkoi Vantsetti,Donetsk,48.74827,38.03154,0.136844444,0.201166181,0.020520788,0.188576489,0.662776927,0
Bakhmutske,Donetsk,48.6603,38.09586,0.215577778,0.253644315,0.036523902,0.018630413,0.612188875,0
Nova Kamaynka,Donetsk,48.66278,38.09361,0.215577778,0.253644315,0.01513937,0.018630413,0.613865739,0
Roty,Donetsk,48.51748,38.23028,0.3891,0.623906706,0.215919972,0.013675658,0.503145268,1
Hladosove,Donetsk,48.43151,38.06758,0.383833333,0.504373178,0.408291771,0.013675658,0.493739714,0
Travneve,Donetsk,48.42608,38.09669,0.494855556,0.556851312,0.516095399,0.013675658,0.485371992,0
Novoluhanske,Donetsk,48.42631,38.17107,0.445711111,0.612244898,0.470949866,0.013675658,0.473632033,1
Nyzhnye Lozove,Donetsk,48.39862,38.35489,0.299377778,0.609329446,0.00287109,0.013675658,0.406214452,0
Polove,Luhansk,48.44385,38.43767,0.242833333,0.618075802,0.478274706,0.046204519,0.39749315,0
Stepanivka,Luhansk,48.45205,38.49555,0.510255556,0.728862974,0.336843829,0.046205597,0.384043637,1
Borzhykivka,Luhansk,48.39379,38.462,0.437988889,0.915451895,0.119254346,0.046204684,0.366449486,0
Depreradivka,Luhansk,48.36671,38.49482,0.576733333,0.915451895,0.111855513,0.111640601,0.343364782,0
Krynychne,Donetsk,48.51196,38.26658,0.37,0.542274052,0.314421309,0.014826695,0.487139975,0
Molodizhne,Luhansk,48.64325,38.47678,0.3113,0.638483965,0.086085962,0.094456312,0.484915523,1
Druzhba,Luhansk,48.64458,38.30185,0.220988889,0.533527697,0.135240698,0.016443633,0.534258829,1
Komuna,Luhansk,49.47,39.59467,0.0509,0.419825073,0.023872337,0.007158514,0.095174543,1
Oleksiyivka,Luhansk,49.44302,40.05521,0.261722222,0.443148688,0.508779432,0.007622196,0.059297055,0
Hlynokaryer,Luhansk,48.66898,38.31507,0.204777778,0.530612245,0.039154046,0.016268966,0.541619088,0
Novoivanivka,Luhansk,48.7462,38.46256,0.264655556,0.376093294,0.217036814,0.334540293,0.541336548,0
Ray-Oleksandrivka,Luhansk,48.78915,38.41661,0.212544444,0.612244898,0.503831627,0.016443633,0.573918497,0
Pidlisne,Luhansk,48.80305,38.44614,0.186133333,0.571428571,0.475135351,0.016443633,0.574512559,0
Zakhidnyy,Luhansk,49.46483,38.39272,0.248133333,0.472303207,0.709143631,0.010873341,0.290645028,0
Komsomolskyy,Luhansk,49.42694,38.34099,0.248133333,0.472303207,0.400132417,0.010873341,0.311076772,0
Topolivka,Luhansk,48.864,38.32407,0.277522222,0.518950437,0.088613867,0.016443633,0.615698666,0
Lysychanskyy,Luhansk,48.89321,38.40082,0.344233333,0.411078717,0.016916144,0.509705023,0.599991897,0
Prohres,Luhansk,49.19474,38.51633,0.142133333,0.250728863,0.553366787,0.014191586,0.421227314,0
Lisna Dacha,Luhansk,48.92387,38.48837,0.513811111,0.183673469,0.177233081,0.831669605,0.561159336,0
Fedorivka,Donetsk,48.27427,37.99529,0.651688889,0.664723032,0.163343754,0.354250406,0.429700149,0
Kayutyne,Donetsk,48.29798,38.22917,0.577611111,0.801749271,0.082877035,0.259451993,0.394421282,0
Novoselivka,Donetsk,48.25953,38.10546,0.721311111,0.61516035,0.32474531,0.328634227,0.395426675,1
Shaposhnykove,Donetsk,48.18952,38.15388,0.643644444,0.413994169,0.124559005,0.185515552,0.348766298,0
Pyatykhatky,Donetsk,48.25356,38.00924,0.6409,0.664723032,0.013397927,0.256098951,0.415662291,0
Ryasne,Donetsk,48.16845,38.01343,0.548177778,0.673469388,0.247961214,0.091541688,0.373077737,0
Almazne,Donetsk,48.139,38.12757,0.763533333,0.440233236,0.087413225,0.348657921,0.327918742,0
Krasna Zorya,Donetsk,48.13767,38.10994,0.673711111,0.510204082,0.179203032,0.474188401,0.331438094,0
Orikhove,Donetsk,48.09879,38.09485,0.693188889,0.67638484,0.112021948,0.470389672,0.315853886,1
Molocharka,Donetsk,48.00601,38.12971,0.746055556,0.612244898,0.203857187,1,0.260636526,0
Vodobud,Donetsk,48.02099,38.21381,0.812955556,0.454810496,0.009439115,0.016401516,0.247835454,0
Vedmezhe,Donetsk,48.03184,38.18347,0.768588889,0.574344023,0.041226458,0.234481309,0.259865474,0
Tsupky,Donetsk,48.00611,38.34188,0.601866667,0.565597668,0.19784616,0.008191354,0.218068688,0
Lobanivka,Donetsk,48.06471,38.36713,0.845977778,0.518950437,0.183269029,0.081625561,0.246484973,0
Molodetske,Donetsk,48.02677,38.45251,0.610511111,0.717201166,0.094054631,0.075488804,0.219768229,1
Dorofiyenko,Donetsk,48.06569,38.46427,0.689755556,0.632653061,0.103830088,0.324561777,0.236769451,0
Viktoriya,Donetsk,48.06682,38.47457,0.689755556,0.518950437,0.115324326,0.324561777,0.232646235,1
Chumaky,Donetsk,48.09408,38.4697,0.678022222,0.690962099,0.284249562,0.051711103,0.244095373,0
Kyshchenko,Donetsk,48.08628,38.46246,0.678022222,0.612244898,0.236527779,0.051711103,0.244932597,0
Krasnyy Luch,Donetsk,48.12237,38.53192,0.564277778,0.825072886,0.555930909,0.033528273,0.225354097,1
Stizhkove,Donetsk,48.10415,38.48984,0.670622222,0.711370262,0.373513959,0.051711103,0.237801407,0
Burutskoho,Donetsk,48.11456,38.4042,0.746266667,0.548104956,0.182981762,0.288065134,0.270961063,0
Stepne,Donetsk,48.14556,38.43644,0.6614,0.603498542,0.4553142,0.011389776,0.27589697,1
Vesela Dolyna,Donetsk,48.20948,38.42433,0.6453,0.848396501,0.539581059,0.059244314,0.303447599,1
Polove,Donetsk,48.20212,38.46099,0.576811111,0.822157434,0.700294245,0.007299015,0.285156645,0
Kumshatske,Donetsk,48.20473,38.5033,0.463611111,0.868804665,0.64092648,0.007299015,0.269035259,0
Dymytrova,Donetsk,48.20065,38.50986,0.463611111,0.807580175,0.660301938,0.007299015,0.26480881,1
Danylove,Donetsk,48.22543,38.47796,0.572066667,0.787172012,0.534602466,0.085547458,0.28738109,0
Ridkodub,Donetsk,48.26378,38.51756,0.617255556,0.95335277,0.250205703,0.030802376,0.288846191,0
Kruhlyk,Luhansk,48.34037,38.5007,0.5099,0.883381924,0.19780936,0.046204684,0.329230051,0
Komuna,Donetsk,48.33053,38.35612,0.414511111,0.749271137,0.084962052,0.157829628,0.377945437,1
Bulavyne,Donetsk,48.29449,38.3377,0.543288889,0.839650146,0.139679826,0.157829628,0.371788236,0
Slavne,Donetsk,48.21389,38.31431,0.784466667,0.758017493,0.008047092,0.026057167,0.335217782,1
Komyshatka,Donetsk,48.2327,38.34703,0.763222222,0.574344023,0.216665933,0.059601217,0.34168542,0
Pishchane,Luhansk,49.12064,38.17459,0.245288889,0.186588921,0.062249426,0.014118785,0.459540548,0
Dachne,Luhansk,49.39111,38.09461,0.055788889,0.419825073,0.164449916,0.010873341,0.301957638,0
Popivka,Luhansk,49.35912,38.07377,0.145677778,0.463556851,0.341728452,0.010873341,0.318858368,0
Zmiyivka,Luhansk,49.45,38.05947,0.061111111,0.358600583,0.066847633,0.010873341,0.267170838,0
Sosnovyy,Luhansk,49.45219,38.11861,0.075544444,0.486880466,0.09255797,0.010873341,0.269803138,0
Hayove,Luhansk,48.53225,39.1184,0.504655556,0.250728863,0.009571179,0.030088421,0.307705821,0
Komsomolets,Luhansk,48.4452,39.05731,0.447411111,0.478134111,0.341727083,0.030088421,0.327570422,1
Yasne,Luhansk,48.39948,39.09238,0.490511111,0.390670554,0.16234528,0.030088415,0.303120981,1
Ushakivka,Luhansk,48.39814,39.02676,0.301855556,0.346938776,0.396843583,0.030088415,0.300623582,0
Myrne,Luhansk,48.36434,39.08016,0.5395,0.626822157,0.021131376,0.030088415,0.282754527,1
Zakhidne,Luhansk,48.28457,39.01968,0.500233333,0.638483965,0.16056287,0.010803365,0.236463302,0
Lisne,Luhansk,48.19627,39.01913,0.680444444,0.760932945,0.29460097,0.010149507,0.186640279,1
Stepove,Luhansk,48.18579,39.06258,0.779533333,0.84548105,0.36363153,0.047269037,0.181526995,0
Chapayevka,Luhansk,48.13653,39.20867,0.631988889,0.921282799,0.220888332,0.142202349,0.152734959,0
Zelenodilske,Luhansk,48.21051,39.21309,0.664211111,0.524781341,0.221030661,0.029219217,0.194150895,0
Lisne,Luhansk,48.3519,39.21303,0.499344444,0.373177843,0.261010215,0.030088415,0.27369624,1
Novofedorivka,Luhansk,48.35396,39.29978,0.204944444,0.43148688,0.086124489,0.030088415,0.250748722,0
Petro-Mykolayivka,Luhansk,48.35798,39.32743,0.187755556,0.44606414,0.260422498,0.030088415,0.236978628,0
Verbivka,Luhansk,48.14994,39.33788,0.331033333,0.839650146,0.09428132,0.008835548,0.153754286,0
Novoukrayinka,Luhansk,48.12494,39.30778,0.323444444,0.87755102,0.156755048,0.058695775,0.141451159,0
Lozuvatka,Luhansk,49.09511,38.70036,0.078788889,0.434402332,0.275038702,0.014592675,0.425652548,0
Antrakop,Luhansk,48.02157,39.54167,0.709777778,0.618075802,0.001507356,0.019990331,0.099342728,0
Utkyne,Luhansk,48.03982,39.59801,0.747122222,0.819241983,0.232677765,0.092336627,0.11205351,0
Kondryuche,Luhansk,48.03033,39.62488,0.747122222,0.758017493,0.195343528,0.092336627,0.096783117,0
Shakhtarske,Luhansk,48.05573,39.55368,0.744333333,0.865889213,0.015995023,0.321010551,0.119748044,0
Valyanivsk,Luhansk,48.06858,39.52049,0.794733333,0.89212828,0.054745101,0.149009882,0.121089515,0
Korobkyne,Luhansk,48.1338,39.40478,0.409133333,0.778425656,0.266890598,0.047325036,0.146028281,0
Nahirne,Luhansk,48.17648,39.47733,0.578411111,0.425655977,0.604330817,0.005200311,0.177790254,0
Pokrovka,Luhansk,48.11364,39.49782,0.676644444,0.755102041,0.371549149,0.043223502,0.143524821,0
Velykovedmezhe,Luhansk,48.09793,39.50274,0.779655556,0.781341108,0.265577086,0.005102762,0.135190267,0
Batyr,Luhansk,48.17142,39.70029,0.812588889,0.577259475,0.199030909,0.010288488,0.093651042,0
Radhospnyy,Luhansk,48.24006,39.68572,0.800288889,0.425655977,0.083413766,0.010288488,0.103767138,0
Ordzhonikidze,Luhansk,48.26935,39.67796,0.795488889,0.204081633,0.062850184,0.167842464,0.10107586,1
Shyroke,Luhansk,48.31414,39.58016,0.816788889,0.530612245,0.08917413,0.362966533,0.150536162,1
Svitlychne,Luhansk,48.28344,39.57059,0.793344444,0.454810496,0.076290591,0.039929332,0.157880669,1
Dzhemilne,Luhansk,49.31855,38.5908,0.114955556,0.460641399,0.102943517,0.015800481,0.339862335,0
Hannivka,Luhansk,49.36056,38.82854,0.064155556,0.172011662,0.277431283,0.01303672,0.261155484,0
Butkivka,Luhansk,49.38827,38.9355,0.106044444,0.172011662,0.414842541,0.014125997,0.234689564,0
Prokazyne,Luhansk,49.31899,38.91493,0.152111111,0.172011662,0.194739449,0.015800481,0.274651572,0
Malokhatka,Luhansk,49.11286,38.80645,0.073977778,0.434402332,0.101024381,0.014566885,0.399542438,0
Peremozhne,Luhansk,49.08515,38.9355,0.298055556,0.209912536,0.080041705,0.009052984,0.405354468,1
Radyanske,Luhansk,48.33461,39.58606,0.816788889,0.548104956,0.193925193,0.085114366,0.146957268,0
Novosimeykyne,Luhansk,48.34378,39.61957,0.792311111,0.626822157,0.404219177,0.085114366,0.128256845,0
Hlyboke,Luhansk,48.31318,39.46737,0.479466667,0.591836735,0.453038909,0.04075107,0.198756822,0
Zahidnyy,Luhansk,48.29999,39.8105,0.844733333,0.224489796,0.260037901,0.05846973,0.025686779,0
Porichchya,Luhansk,48.26588,39.78973,0.850466667,0.224489796,0.002392991,0.129883966,0.046628811,0
Bilenke,Luhansk,48.35605,39.89654,0.819188889,0.294460641,0.112481204,0.208380204,0.005292199,0
Nyzhnya Harasymivka,Luhansk,48.3073,39.97181,0.855477778,0.180758017,0.542095791,0.175527604,0.001497435,0
Cheremshyne,Luhansk,48.17076,39.85355,0.900744444,0.434402332,0.161240949,0.008963977,0.031960633,0
Zymivnyky,Luhansk,48.10033,39.81698,0.687644444,0.714285714,0.164175576,0.005102762,0.025488362,0
Panchenkove,Luhansk,48.04309,39.76927,0.634533333,0.693877551,0.231606079,0.327627455,0.016228154,0
Svitlenke,Luhansk,49.61118,38.51496,0.1785,0.405247813,0.262558803,0.007957201,0.200604368,0
Radisne,Luhansk,48.45149,39.75512,0.512911111,0.201166181,0.561555593,0.010288488,0.055834186,0
Talove,Luhansk,48.85856,39.96036,0.721477778,0.349854227,0.26686575,0.010961663,0.014010514,0
Blahovishchenka,Luhansk,48.90718,40.02513,0.488888889,0.189504373,0.272695279,0.00924888,0.001771201,0
Vilne,Luhansk,48.95014,39.75878,0.575344444,0.131195335,0.315736509,0.00982616,0.008889948,0
Kozachyy,Luhansk,48.88724,39.57423,0.933644444,0.478134111,0.43486773,0.011763453,0.082757102,0
Rozkvit,Luhansk,48.95347,39.57711,0.728711111,0.49271137,0.285270955,0.011763453,0.056748006,0
Stepove,Luhansk,48.77667,39.57385,0.892966667,0.434402332,0.116898241,0.011763453,0.079307608,1
Pionerske,Luhansk,48.57606,39.5768,0.694911111,0.131195335,0.45214904,0.011763453,0.051107569,1
Khryashchuvate,Luhansk,48.51412,39.4259,0.683966667,0.44606414,0.01588842,0.267558706,0.14299841,0
Vyshnevyy Dil,Luhansk,48.53685,39.48942,0.627,0.163265306,0.19247166,0.010606061,0.105096976,0
Berehove,Luhansk,48.57785,39.63161,0.661877778,0.241982507,0.428070147,0.010389406,0.026979981,0
Khoroshylove,Luhansk,48.56383,39.73183,0.485177778,0.268221574,0.074186948,0.010021935,0.013616826,0
Prydorozhnye,Luhansk,48.39144,39.59262,0.580966667,0.562682216,0.409935603,0.010288488,0.124298784,0
Vydno-Sofiyivka,Luhansk,48.45073,39.51076,0.611,0.177842566,0.106486775,0.010288488,0.125279384,0
Ternove,Luhansk,48.45319,39.41215,0.476177778,0.413994169,0.418691466,0.011172818,0.166621131,1
Peremozhne,Luhansk,48.39532,39.38737,0.2529,0.588921283,0.673100279,0.029039802,0.197427705,1
Klyuchove,Luhansk,48.37942,39.24728,0.346011111,0.396501458,0.2128134,0.030088415,0.267596937,1
Metalist,Luhansk,48.62336,39.28237,0.563722222,0.393586006,0.074616098,0.387053524,0.211323412,0
Stukalova Balka,Luhansk,48.64427,39.29506,0.607644444,0.440233236,0.024396905,0.29451248,0.204662759,1
Pryvitne,Luhansk,48.66626,39.30883,0.621733333,0.38483965,0.13719003,0.29451248,0.198206726,0
Teplychne,Luhansk,48.58548,39.22103,0.520255556,0.247813411,0.034428006,0.435315922,0.24662368,0
Dzerzhynske,Luhansk,48.56068,39.2219,0.520255556,0.212827988,0.027478487,0.391938339,0.247586311,1
Nahirnyy,Luhansk,48.10724,39.15165,0.695455556,0.833819242,0.198471192,0.022468975,0.142416038,1
Khmelnytskyy,Luhansk,47.98387,39.65465,0.472666667,0.606413994,0.156831966,0.005102762,0.082171727,0
Dubova Balka,Luhansk,48.03349,39.38707,0.299511111,0.609329446,0.0905046,0.076901333,0.088620452,0
Chervonyy Zhovten,Luhansk,47.85088,39.13877,0.215488889,0.483965015,0.069632176,0.009741141,0.001549303,1
Pryvilne,Luhansk,49.21842,39.39868,0.133944444,0.591836735,0.18248325,0.007272797,0.180746294,0
Derkulske,Luhansk,48.99497,39.69405,0.421833333,0.137026239,0.270796174,0.010497278,0.006135011,1
Horodnye,Luhansk,49.16432,39.59133,0.191188889,0.192419825,0.109236059,0.007272797,0.079208275,0
Krynychne,Luhansk,49.30242,40.09516,0.235233333,0.367346939,0.429594174,0.007947846,0.044007136,0
Vyselky,Donetsk,47.69842,38.65658,0.342877778,0.402332362,0.057631269,0.01576654,0.00452046,0
Burne,Donetsk,47.70196,38.23567,0.5204,0.603498542,0.089287276,0.018395637,0.088202613,0
Zelene,Donetsk,47.63361,38.10584,0.674866667,0.408163265,0.130458299,0.018529607,0.120154845,1
Pervomayske,Donetsk,47.48103,37.96856,0.514133333,0.373177843,0.332180486,0.011152706,0.17031559,0
Kozatske,Donetsk,47.23183,37.97717,0.235555556,0.250728863,0.110510683,0.016223006,0.146749252,0
Kachkarske,Donetsk,47.19016,37.9844,0.2891,0.160349854,0.097686967,0.016223006,0.142060805,0
Bratske,Luhansk,47.92112,39.718,0.429544444,0.693877551,0.182836384,0.005102762,0.044896706,0
Pshenychne,Luhansk,48.71526,39.50549,0.8808,0.279883382,0.191740023,0.011763453,0.100009235,0
Verhunskyy Rozyizd,Luhansk,48.62586,39.39273,0.772433333,0.119533528,0.623647518,0.699188203,0.149086955,0
Hostra Mohyla,Luhansk,48.52374,39.37231,0.633366667,0.556851312,0.029398873,0.769146645,0.169217829,0
